개방자치단체코드,관리번호,관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치연월,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3940000,202639400000800109,경기도 고양시청,경기도 고양시 덕양구 신원동 489-1,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6705652,126.8832037,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800110,경기도 고양시청,경기도 고양시 덕양구 신원동 450-6,,생활방범,1,200,360도 전방,30,201610,031-8075-2578,37.6691622,126.8874276,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800111,경기도 고양시청,경기도 고양시 덕양구 원당동 505 삼거리,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6773787,126.8549166,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800112,경기도 고양시청,경기도 고양시 덕양구 신원동 679-2 신원동 646-1 꿈나라유치원,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6609996,126.8882614,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800113,경기도 고양시청,경기도 고양시 덕양구 원당동 400,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6768523,126.8493985,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800114,경기도 고양시청,경기도 고양시 덕양구 원당동 601-1,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6788507,126.8508010,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800115,경기도 고양시청,경기도 고양시 덕양구 원당동 673-11,,생활방범,3,200,360도 전방,30,201810,031-8075-2578,37.6833837,126.8495587,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800116,경기도 고양시청,경기도 고양시 덕양구 원당동 994-2  원신1통,,생활방범,3,200,360도 전방,30,201910,031-8075-2578,37.6759403,126.8418931,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800117,경기도 고양시청,경기도 고양시 덕양구 신원동 680-4 - 노브랜드 앞 사거리 도로,,생활방범,5,200,360도 전방,30,201910,031-8075-2578,37.6630641,126.8907131,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800118,경기도 고양시청,"경기도 고양시 덕양구 신원동 600-2 - 신원동 489, 이어져있음",,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6702864,126.8845656,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800119,경기도 고양시청,경기도 고양시 덕양구 원당동 1280,,생활방범,3,200,360도 전방,30,201910,031-8075-2578,37.6821884,126.8564787,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800120,경기도 고양시청,경기도 고양시 덕양구 원흥동 660 삼거리,,생활방범,3,200,360도 전방,30,201910,031-8075-2578,37.6552939,126.8763090,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800121,경기도 고양시청,경기도 고양시 덕양구 신원동 산11-41 버스정유장앞 삼거리,,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6762386,126.8748544,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800122,경기도 고양시청,경기도 고양시 덕양구 원흥동 694 부영닭갈비 앞,,생활방범,4,200,360도 전방,30,202311,031-8075-2578,37.6536632,126.8765039,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800123,경기도 고양시청,경기도 고양시 덕양구 대자동 1188-20 백제교 하부 산책로,,생활방범,5,200,360도 전방,30,202311,031-8075-2578,37.6696949,126.8871035,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800124,경기도 고양시청,경기도 고양시 덕양구 원흥동 194-1 (흥도4통 마을회관앞),,생활방범,4,200,360도 전방,30,201110,031-8075-2578,37.6454499,126.8711199,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800125,경기도 고양시청,경기도 고양시 덕양구 성사동 240-13 (개성보신탕 앞 삼거리),,생활방범,4,200,360도 전방,30,201210,031-8075-2578,37.6449879,126.8520195,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800126,경기도 고양시청,경기도 고양시 덕양구 성사동 688-1 (착한낙지 앞),,생활방범,4,200,360도 전방,30,201410,031-8075-2578,37.6421873,126.8441006,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800127,경기도 고양시청,경기도 고양시 덕양구 삼송동 339 동송보도교,,생활방범,4,200,360도 전방,30,201410,031-8075-2578,37.6467531,126.8825516,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800128,경기도 고양시청,경기도 고양시 덕양구 도내동 417-2 (원흥근린2),,생활방범,5,200,360도 전방,30,201510,031-8075-2578,37.6282752,126.872938,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:32
3940000,202639400000800129,경기도 고양시청,경기도 고양시 덕양구 도내동 48-1 (원흥근린3),,생활방범,5,200,360도 전방,30,201510,031-8075-2578,37.6290580,126.8718314,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800130,경기도 고양시청,경기도 고양시 덕양구 도내동 948-127 (도래울바람물공원(수변공원)),,생활방범,5,200,360도 전방,30,201510,031-8075-2578,37.6282566,126.8742824,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800131,경기도 고양시청,경기도 고양시 덕양구 도내동 58-1 (도담어린이공원),,생활방범,5,200,360도 전방,30,201510,031-8075-2578,37.6299761,126.8716571,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800132,경기도 고양시청,경기도 고양시 덕양구 도내동 385-4 (다솔유치원),,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6294411,126.8671365,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800133,경기도 고양시청,경기도 고양시 덕양구 도내동 64-2 (도래울 초등학교 정문 앞),,생활방범,5,200,360도 전방,30,201610,031-8075-2578,37.6308702,126.8705664,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800134,경기도 고양시청,경기도 고양시 덕양구 원흥동 663-9,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6528848,126.8780840,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800135,경기도 고양시청,경기도 고양시 덕양구 세솔로 73 (삼송아이파크2차 2006동 옆),,생활방범,5,200,360도 전방,30,201610,031-8075-2578,37.6511157,126.8854257,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800136,경기도 고양시청,경기도 고양시 덕양구 원흥동 490-8,,생활방범,3,200,360도 전방,30,201610,031-8075-2578,37.6502655,126.8690718,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800137,경기도 고양시청,경기도 고양시 덕양구 원흥동 518-2,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6513559,126.8695343,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800138,경기도 고양시청,경기도 고양시 덕양구 원흥동 689-5,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6492462,126.8757834,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800139,경기도 고양시청,경기도 고양시 덕양구 삼송동 334(송현 공원내),,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6490548,126.8777932,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800140,경기도 고양시청,경기도 고양시 덕양구 원흥동 689-11,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6483190,126.8738804,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800141,경기도 고양시청,경기도 고양시 덕양구 삼송동 386-2,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6473432,126.8759115,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800142,경기도 고양시청,경기도 고양시 덕양구 삼송동 381-2,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6421365,126.8759506,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800143,경기도 고양시청,경기도 고양시 덕양구 원흥동 58-11,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6502479,126.878699,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800144,경기도 고양시청,경기도 고양시 덕양구 삼송동 369,,생활방범,3,200,360도 전방,30,201610,031-8075-2578,37.641912,126.8764589,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800145,경기도 고양시청,경기도 고양시 덕양구 원흥동 691 (봄 부동산앞),,생활방범,5,200,360도 전방,30,201610,031-8075-2578,37.6515059,126.874176,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800146,경기도 고양시청,경기도 고양시 덕양구 원흥동 692,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6529016,126.8748017,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800147,경기도 고양시청,경기도 고양시 덕양구 신원동 677,,생활방범,4,200,360도 전방,30,201610,031-8075-2578,37.6600328,126.8844350,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800148,경기도 고양시청,경기도 고양시 덕양구 도내동 1000 다솔유치원 뒷산 입구,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6295155,126.8658347,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800149,경기도 고양시청,"경기도 고양시 덕양구 도내동 1010 도래울2,3단지 사이",,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6332717,126.8704264,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800150,경기도 고양시청,경기도 고양시 덕양구 도내동 1011 원흥도래울4단지 앞 사거리,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6303453,126.8732528,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800151,경기도 고양시청,경기도 고양시 덕양구 도내동 1086 도래울고등학교와 두배로마트 사이,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6282315,126.8695551,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800152,경기도 고양시청,경기도 고양시 덕양구 성사동 34-1 흥도동주민센터 앞,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6451424,126.8543833,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800153,경기도 고양시청,경기도 고양시 덕양구 원흥동 158-29 원흥역에서 명현학교 가는 방면 터널,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6517897,126.8757437,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800154,경기도 고양시청,경기도 고양시 덕양구 원흥동 750,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6370731,126.8740342,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800155,경기도 고양시청,경기도 고양시 덕양구 원흥동 746-1 삼거리,,생활방범,4,200,360도 전방,30,201710,031-8075-2578,37.6353748,126.8742101,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800156,경기도 고양시청,경기도 고양시 덕양구 성사동 196-16 대성식품 앞 삼거리,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6417459,126.8502870,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800157,경기도 고양시청,경기도 고양시 덕양구 도내동 1050-1,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6292615,126.8735520,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800158,경기도 고양시청,"경기도 고양시 덕양구 도내동 1098 도래울고교, 흥도초교 사이 횡단보도",,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6275790,126.8708249,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800159,경기도 고양시청,경기도 고양시 덕양구 성사동 193-1,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6416791,126.8488716,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800160,경기도 고양시청,경기도 고양시 덕양구 성사동 721 앞,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6530152,126.8384075,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800161,경기도 고양시청,경기도 고양시 덕양구 성사동 115-3 참좋은어린이집 앞,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6379392,126.8465068,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800162,경기도 고양시청,경기도 고양시 덕양구 도내동 839-5 숲속유치원,,생활방범,3,200,360도 전방,30,201810,031-8075-2578,37.6282307,126.8575278,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800163,경기도 고양시청,경기도 고양시 덕양구 원흥동 348-18 (원흥동 348-21),,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6355561,126.8668414,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800164,경기도 고양시청,경기도 고양시 덕양구 도내동 770-14 삼거리,,생활방범,4,200,360도 전방,30,201810,031-8075-2578,37.6203430,126.8555500,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800165,경기도 고양시청,경기도 고양시 덕양구 삼송동 698 삼송초등학교 16단지 앞,,생활방범,5,200,360도 전방,30,201810,031-8075-2578,37.6537799,126.8827026,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800166,경기도 고양시청,경기도 고양시 덕양구 도내동 1011 (엘에이치원흥도래울마을4단지 408동앞),,생활방범,5,200,360도 전방,30,201910,031-8075-2578,37.6305755,126.8721088,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800167,경기도 고양시청,"경기도 고양시 덕양구 도내동 582-9 - 흥도로 196-1, 196-6",,생활방범,4,200,360도 전방,30,201910,031-8075-2578,37.6242738,126.8586566,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800168,경기도 고양시청,"경기도 고양시 덕양구 도내동 1106 (원흥동일스위트 6,7단지사이)",,생활방범,3,200,360도 전방,30,201910,031-8075-2578,37.6269498,126.8703896,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800169,경기도 고양시청,경기도 고양시 덕양구 도내동 1077 도래울성당 주변(도래울공원),,생활방범,4,200,360도 전방,30,202010,031-8075-2578,37.6296464,126.8704954,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800170,경기도 고양시청,경기도 고양시 덕양구 삼송동 30-70(고양고등학교 정문 앞),,생활방범,5,200,360도 전방,30,202110,031-8075-2578,37.6534037,126.8929867,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800171,경기도 고양시청,경기도 고양시 덕양구 도내동 769-18(도내10통 마을회관 앞),,생활방범,5,200,360도 전방,30,202110,031-8075-2578,37.6190432,126.8566618,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800172,경기도 고양시청,경기도 고양시 덕양구 도내동 703-5 (신흥관앞 삼거리),,생활방범,4,200,360도 전방,30,202210,031-8075-2578,37.6192089,126.8605176,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800173,경기도 고양시청,경기도 고양시 덕양구 원흥동 740 고운어린이공원 앞 삼거리,,생활방범,6,200,360도 전방,30,202410,031-8075-2578,37.6362023,126.8737465,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800174,경기도 고양시청,경기도 고양시 덕양구 도내동 1038 도담공원 앞 삼거리,,생활방범,5,200,360도 전방,30,202410,031-8075-2578,37.6301338,126.8722178,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800175,경기도 고양시청,경기도 고양시 덕양구 원흥동 528-39 너른마당 앞 삼거리,,생활방범,4,200,360도 전방,30,202410,031-8075-2578,37.6575338,126.8684090,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800176,경기도 고양시청,경기도 고양시 덕양구 원흥동 548-1,,생활방범,5,200,360도 전방,30,202510,031-8075-2578,37.6405973,126.8648950,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800177,경기도 고양시청,경기도 고양시 덕양구 성사동 404-12 (명림그린빌라 앞),,생활방범,5,200,360도 전방,30,200910,031-8075-2578,37.6561009,126.8419473,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
3940000,202639400000800178,경기도 고양시청,경기도 고양시 덕양구 성사동 408-17 (장미빌라 앞),,생활방범,5,200,360도 전방,30,200910,031-8075-2578,37.6545493,126.8424864,2026-01-22,I,2026-05-15 18:45:39,2026-01-22 22:53:33
