안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
수정태평2-A-20,01,05,.,경기도 성남시 수정구 시민로215번길 23 (태평동),경기도 성남시 수정구 태평2동 3307-51,37.4461612759,127.1385128297,03,N,N,Y,경보등 + 경보음 + CCTV,2017,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-1,01,05,태평초등학교 후문,경기도 성남시 수정구 남문로32번길 7 (태평동),경기도 성남시 수정구 태평3동 3743,37.4445475053,127.1313228361,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-2,01,05,태평초등학교 정문,경기도 성남시 수정구 남문로32번길 7 (태평동),경기도 성남시 수정구 태평3동 3743,37.4445475053,127.1313228361,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-3,01,05,수진초등학교 급식소 부근,경기도 성남시 수정구 탄리로95번길 16 (태평동),경기도 성남시 수정구 태평3동 3756,37.4442752644,127.1330965337,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-4,01,05,수진초등학교 정문,경기도 성남시 수정구 탄리로95번길 16 (태평동),경기도 성남시 수정구 태평3동 3756,37.4442752644,127.1330965337,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-5,01,05,.,경기도 성남시 수정구 남문로43번길 16-1 (태평동),경기도 성남시 수정구 태평3동 4550,37.4466380077,127.1311568980,03,N,N,Y,경보등 + 경보음 + CCTV,2012,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-6,01,01,꽃가람 어린이놀이터이화유치원 앞,,경기도 성남시 수정구 태평3동 4761,37.4479704028,127.1321536569,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-7,01,01,솔마루 어린이놀이터,경기도 성남시 수정구 제일로 236 (태평동),경기도 성남시 수정구 태평3동 4320,37.4470275669,127.1291799204,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-11,01,05,다솜어린이놀이터 부근,경기도 성남시 수정구 산성대로405번길 5 (단대동),경기도 성남시 수정구 단대동 163-1,37.4482733624,127.1574797209,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-12,01,01,은가람 어린이놀이터,경기도 성남시 수정구 희망로506번길 21 (단대동),경기도 성남시 수정구 단대동 129,37.4493301583,127.1554589881,03,N,N,Y,경보등 + 경보음 + CCTV,2011,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-13,01,05,논골소공원 어린이놀이터,경기도 성남시 수정구 논골로53번길 17-3 (단대동),경기도 성남시 수정구 단대동 45,37.4580503309,127.1566182501,03,N,N,Y,경보등 + 경보음 + CCTV,2011,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-14,01,05,.,경기도 성남시 수정구 논골로 79 (단대동),경기도 성남시 수정구 단대동 10,37.4606352468,127.1573469243,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-15,01,05,.,"경기도 성남시 수정구 논골로69번길 7 (단대동, 신우빌라)",경기도 성남시 수정구 단대동 13-1,37.4596892305,127.1573223732,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-16,01,05,.,경기도 성남시 수정구 산성대로 377 (단대동),경기도 성남시 수정구 단대동 180,37.4460488998,127.1567066989,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-17,01,05,.,경기도 성남시 수정구 수정로466번길 8 (단대동),경기도 성남시 수정구 단대동 6-10,37.4621581955,127.1571466012,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-18,01,05,단대초등학교,경기도 성남시 수정구 단대로 30 (단대동),경기도 성남시 수정구 단대동 77,37.4531928086,127.1574898443,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-19,01,05,단대어린이집,경기도 성남시 수정구 희망로506번길 21 (단대동),경기도 성남시 수정구 단대동 129,37.4493301583,127.1554589881,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-20,01,01,미소어린이공원,,경기도 성남시 수정구 단대동 145,37.4493556800,127.1566230596,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-21,01,05,.,"경기도 성남시 수정구 논골로47번길 8 (단대동, 금골주택)",경기도 성남시 수정구 단대동 46-7,37.4577423092,127.1579060959,03,N,N,Y,경보등 + 경보음 + CCTV,2015,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-22,01,05,.,경기도 성남시 수정구 산성대로419번길 4 (단대동),경기도 성남시 수정구 단대동 112-4,37.4494975483,127.1583750333,03,N,N,Y,경보등 + 경보음 + CCTV,2015,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-23,01,01,다솜어린이놀이터 내부,경기도 성남시 수정구 산성대로405번길 7 (단대동),경기도 성남시 수정구 단대동 164-1,37.4482736873,127.1572310996,03,N,N,Y,경보등 + 경보음 + CCTV,2016,20180510,Y,성남시청,031-729-4562,20180426
수정단대-A-24,01,05,.,"경기도 성남시 수정구 논골로53번길 17 (단대동, 라인빌라)",경기도 성남시 수정구 단대동 45-2,37.4581584505,127.1566184714,03,N,N,Y,경보등 + 경보음 + CCTV,2017,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-1,01,05,성남북초등학교,,경기도 성남시 수정구 산성동 2117,37.4524721983,127.1502892221,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-2,01,05,성남북초등학교 후문,경기도 성남시 수정구 희망로534번길 3 (산성동),경기도 성남시 수정구 산성동 2137,37.4516333946,127.1509882696,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-3,01,01,단대공원 광장,경기도 성남시 수정구 희망로534번길 14 (산성동),경기도 성남시 수정구 산성동 2223,37.4515506692,127.1522877782,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-4,01,05,춘천원조닭갈비 앞,경기도 성남시 수정구 수정로 358 (산성동),경기도 성남시 수정구 산성동 849,37.4556078519,127.1501484480,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-5,01,05,.,"경기도 성남시 수정구 수정남로326번길 8 (산성동, 대왕주택)",경기도 성남시 수정구 산성동 450,37.4562153757,127.1542297314,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-6,01,01,은빛나래 어린이놀이터,경기도 성남시 수정구 수정남로 269 (산성동),경기도 성남시 수정구 산성동 2115,37.4528594580,127.1504256023,03,N,N,Y,경보등 + 경보음 + CCTV,2011,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-7,01,05,단대공원 물놀이장 앞,,경기도 성남시 수정구 산성동 520,37.4548277248,127.1543173514,03,N,N,Y,경보등 + 경보음 + CCTV,2012,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-8,01,05,미래유치원 주변,경기도 성남시 수정구 수정로332번길 6-4 (산성동),경기도 성남시 수정구 산성동 2120,37.4527968953,127.1500186189,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정산성-A-9,01,05,.,경기도 성남시 수정구 수정로332번길 35 (산성동),경기도 성남시 수정구 산성동 1918,37.4525224420,127.1533181600,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-21,01,05,맞은편 녹지대,경기도 성남시 수정구 복정로42번길 13 (복정동),경기도 성남시 수정구 복정동 691-6,37.4569662416,127.1285750027,03,N,N,Y,경보등 + 경보음 + CCTV,2015,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-22,01,05,약진슈퍼 부근,경기도 성남시 수정구 복정로134번길 5 (복정동),경기도 성남시 수정구 복정동 646-8,37.4649950833,127.1276841593,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-23,01,05,.,경기도 성남시 수정구 헌릉로890번길 35 (복정동),경기도 성남시 수정구 복정동 633-3,37.4678866469,127.1282880750,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-24,01,05,.,,경기도 성남시 수정구 복정동 70-3,37.4611869195,127.1411283354,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-25,01,05,.,경기도 성남시 수정구 복정로 14 (복정동),경기도 성남시 수정구 복정동 710-12,37.4540750680,127.1275982037,03,N,N,Y,경보등 + 경보음 + CCTV,2016,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-26,01,05,맞은편 족구장부근,경기도 성남시 수정구 헌릉로890번길 41 (복정동),경기도 성남시 수정구 복정동 633,37.4680495559,127.1275988044,03,N,N,Y,경보등 + 경보음 + CCTV,2016,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-27,01,01,복고개어린이공원 내부,,경기도 성남시 수정구 복정동 638,37.4663806455,127.1295402735,03,N,N,Y,경보등 + 경보음 + CCTV,2016,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-28,01,05,.,경기도 성남시 수정구 헌릉로890번길 17 (복정동),경기도 성남시 수정구 복정동 631-4,37.4672719149,127.1302087048,03,N,N,Y,경보등 + 경보음 + CCTV,2017,20180510,Y,성남시청,031-729-4562,20180426
수정복정-A-29,01,05,.,,경기도 성남시 수정구 복정동 63-1,37.4619633684,127.1397620943,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-1,01,05,.,경기도 성남시 수정구 신촌로5번길 2 (신촌동),경기도 성남시 수정구 신촌동 114-23,37.4596635093,127.1066296388,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-2,01,05,.,경기도 성남시 수정구 신촌로5번길 8 (신촌동),경기도 성남시 수정구 신촌동 114-35,37.4591860498,127.1065498608,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-3,01,01,신촌동 어린이놀이터,,경기도 성남시 수정구 신촌동 114-31,37.4592676537,127.1059622351,03,N,N,Y,경보등 + 경보음 + CCTV,2011,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-4,01,05,.,경기도 성남시 수정구 심곡로 19,경기도 성남시 수정구 심곡동 327-5,37.4496023670,127.1031236720,03,N,N,Y,경보등 + 경보음 + CCTV,2012,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-5,01,01,심곡동 어린이놀이터,,경기도 성남시 수정구 심곡동 339-4,37.4498292869,127.1011349566,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-6,01,05,.,,경기도 성남시 수정구 오야동 245-11,37.4536905917,127.1058189602,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-7,01,05,.,경기도 성남시 수정구 신촌로29번길 14 (신촌동),경기도 성남시 수정구 신촌동 222-1,37.4584138094,127.1035197166,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-8,01,05,.,,경기도 성남시 수정구 오야동 297-2,37.4535214546,127.1034340497,03,N,N,Y,경보등 + 경보음 + CCTV,2015,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-9,01,05,.,경기도 성남시 수정구 오야로 6,경기도 성남시 수정구 오야동 244-2,37.4550509323,127.1060129587,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-10,01,05,군부대벽면 부근,경기도 성남시 수정구 엄뫼골로21번길 4,경기도 성남시 수정구 심곡동 434,37.4439999763,127.1009352285,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-11,01,01,오야동 어린이놀이터,,경기도 성남시 수정구 오야동 257-12,37.4542681416,127.1047686742,03,N,N,Y,경보등 + 경보음 + CCTV,2011,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-12,01,05,.,,경기도 성남시 수정구 오야동 299-5,37.4536290246,127.1040783969,03,N,N,Y,경보등 + 경보음 + CCTV,2016,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-13,01,05,.,경기도 성남시 수정구 신촌로 18 (신촌동),경기도 성남시 수정구 신촌동 199-8,37.4597997536,127.1053752229,03,N,N,Y,경보등 + 경보음 + CCTV,2016,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-14,01,05,.,,경기도 성남시 수정구 신촌동 32,37.4573266019,127.1103448897,03,N,N,Y,경보등 + 경보음 + CCTV,2017,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-15,01,05,.,,경기도 성남시 수정구 신촌동 225-20,37.4593234220,127.1039843448,03,N,N,Y,경보등 + 경보음 + CCTV,2017,20180510,Y,성남시청,031-729-4562,20180426
수정신촌-A-16,01,05,.,경기도 성남시 수정구 오야남로 50,경기도 성남시 수정구 오야동 284-7,37.4538568756,127.1009933001,03,N,N,Y,경보등 + 경보음 + CCTV,2017,20180510,Y,성남시청,031-729-4562,20180426
수정고등-A-1,01,05,왕남초등학교 정문,,경기도 성남시 수정구 고등동 456-2,37.4276125794,127.0986881691,03,N,N,Y,경보등 + 경보음 + CCTV,2010,20180510,Y,성남시청,031-729-4562,20180426
수정고등-A-4,01,01,고등동 제2어린이놀이터,경기도 성남시 수정구 대왕판교로976번길 9-5 (고등동),경기도 성남시 수정구 고등동 396-9,37.4279425274,127.1028236388,03,N,N,Y,경보등 + 경보음 + CCTV,2012,20180510,Y,성남시청,031-729-4562,20180426
수정고등-A-5,01,01,상적동 어린이놀이터,,경기도 성남시 수정구 상적동 21-3,37.4340201048,127.0848552269,03,N,N,Y,경보등 + 경보음 + CCTV,2012,20180510,Y,성남시청,031-729-4562,20180426
수정고등-A-6,01,01,등자리 어린이놀이터,경기도 성남시 수정구 등자로 55 (고등동),경기도 성남시 수정구 고등동 159-1,37.4364706952,127.0971288647,03,N,N,Y,경보등 + 경보음 + CCTV,2012,20180510,Y,성남시청,031-729-4562,20180426
수정고등-A-7,01,05,.,,경기도 성남시 수정구 상적동 94-1,37.4339121175,127.0846630287,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-16,01,05,.,"경기도 성남시 수정구 남문로31번길 18 (태평동, 부광맨숀)",경기도 성남시 수정구 태평3동 4344-2,37.4463330832,127.1298454950,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-17,01,05,태평오거리,경기도 성남시 수정구 남문로 66 (태평동),경기도 성남시 수정구 태평3동 3798,37.4458328559,127.1341275906,03,N,N,Y,경보등 + 경보음 + CCTV,2013,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-18,01,05,.,경기도 성남시 수정구 수정로111번길 12 (태평동),경기도 성남시 수정구 태평3동 3693-28,37.4420776693,127.1323243211,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-19,01,05,태평초등학교,경기도 성남시 수정구 남문로32번길 7 (태평동),경기도 성남시 수정구 태평3동 3743,37.4445475053,127.1313228361,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-20,01,05,수진초등학교,경기도 성남시 수정구 탄리로95번길 16 (태평동),경기도 성남시 수정구 태평3동 3756,37.4442752644,127.1330965337,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-21,01,05,성남서초등학교,경기도 성남시 수정구 태평로 19 (태평동),경기도 성남시 수정구 태평3동 5090-1,37.4486042306,127.1292616780,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-22,01,05,해오름어린이집,경기도 성남시 수정구 수정로217번길 11 (태평동),경기도 성남시 수정구 태평3동 7329-2,37.4454714580,127.1428510073,03,N,N,Y,경보등 + 경보음 + CCTV,2014,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-23,01,05,맞은편 아파트화단,경기도 성남시 수정구 제일로238번길 24 (태평동),경기도 성남시 수정구 태평3동 4662,37.4479443090,127.1312947395,03,N,N,Y,경보등 + 경보음 + CCTV,2015,20180510,Y,성남시청,031-729-4562,20180426
수정태평3-A-24,01,05,.,경기도 성남시 수정구 수정북로 40-1 (태평동),경기도 성남시 수정구 태평3동 3638,37.4423009633,127.1340988221,03,N,N,Y,경보등 + 경보음 + CCTV,2015,20180510,Y,성남시청,031-729-4562,20180426
